31564,8.523,-17.45,13.0,Gx,E 563-31
31591,21.483,-54.59,12.8,Gx,F 591
31816,13.293,-61.12,8.4,OC,Ho 16
31817,14.337,-61.23,8.3,OC,Ho 17
31818,14.507,-52.15,8.0,OC,Ho 18
31822,16.467,-47.06,6.7,OC,Ho 22
31901,7.43,-10.28,0.0,BN,Gum 1
31905,12.273,-60.46,7.1,OC,H5
31915,8.446,-41.17,0.0,BN,Gum 15
31917,8.505,-42.07,0.0,BN,Gum 17
31920,19.531,18.2,7.7,OC,H2O
31923,8.597,-47.27,0.0,BN,Gum 23
31925,9.024,-48.42,0.0,BN,Gum 25
31932,10.463,-58.39,10.0,BN,Gum 32
31939,11.289,-62.41,8.6,BN,Gum 39
31941,11.304,-62.41,0.0,BN,Gum 41
31999,2.4,-34.27,0.0,Gx,Fornax Dwarf

